<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
2020.12.20,13:00:00,133800,134700,133700,134300,3638
2020.12.20,14:00:00,134300,134400,133700,133900,926
2020.12.21,10:00:00,133600,134300,133500,134000,577
2020.12.21,11:00:00,134000,134000,133400,133500,1589
2020.12.21,12:00:00,133400,133600,133300,133500,1108
2020.12.21,13:00:00,133500,134100,133500,133800,674
2020.12.21,14:00:00,133800,134700,133500,134300,1564
2020.12.22,10:00:00,134100,134200,133900,134000,1166
2020.12.22,11:00:00,134000,134100,133300,133600,1163
2020.12.22,12:00:00,133600,133900,133500,133900,1330
2020.12.22,13:00:00,133800,134400,133600,134400,2218
2020.12.22,14:00:00,134100,134600,134000,134100,1782
2020.12.23,10:00:00,133700,134000,133500,133700,729
2020.12.23,11:00:00,133700,133700,133100,133200,1554
2020.12.23,12:00:00,133100,133300,132400,132900,2406
2020.12.23,13:00:00,132800,133100,132700,132900,519
2020.12.23,14:00:00,132900,133000,131900,132000,2848
2020.12.24,10:00:00,131700,131900,131500,131700,1232
2020.12.24,11:00:00,131600,132100,131400,132000,1584
2020.12.24,12:00:00,132000,132300,131500,131800,1079
2020.12.24,13:00:00,131700,132100,131600,132000,906
2020.12.24,14:00:00,132000,132000,131300,131400,1252
2020.12.26,10:00:00,130900,131400,130500,131200,1474
2020.12.26,11:00:00,131200,131200,130400,130500,1334
2020.12.26,12:00:00,130600,131300,130600,131000,1263
2020.12.26,13:00:00,131000,131200,130400,130800,752
2020.12.26,14:00:00,130800,131100,130500,130900,1730
2020.12.27,10:00:00,130800,130800,129900,130300,1274
2020.12.27,11:00:00,130300,130500,129800,129800,2124
2020.12.27,12:00:00,129900,130200,129600,129600,1965
2020.12.27,13:00:00,129700,129800,129400,129700,1282
2020.12.27,14:00:00,129600,129800,129000,129000,2704
2020.12.28,10:00:00,128900,129800,128500,129500,1486
2020.12.28,11:00:00,129600,129900,129500,129700,2071
2020.12.28,12:00:00,129700,130800,129700,130200,2962
2020.12.28,13:00:00,130200,130200,129300,129400,2094
2020.12.28,14:00:00,129500,129700,128700,128700,4290
2020.12.29,10:00:00,129500,129500,128000,128000,1223
2020.12.29,11:00:00,128000,128400,127500,127800,2954
2020.12.29,12:00:00,127800,128200,127600,128000,802
2020.12.29,13:00:00,128000,128000,126800,127100,1451
2020.12.29,14:00:00,127000,127100,124800,125400,3605
2020.12.30,10:00:00,123600,125000,121400,121800,10171
2020.12.30,11:00:00,121800,122000,119500,121800,8788
2020.12.30,12:00:00,121700,122500,120600,121400,2243
2020.12.30,13:00:00,121500,121900,120800,120900,733
2020.12.30,14:00:00,120900,121200,119500,119500,3812
2020.12.31,10:00:00,119900,120600,118400,118700,952
2020.12.31,11:00:00,118700,119500,117700,118900,1267
2020.12.31,12:00:00,118700,119700,118400,119300,449
2020.12.31,13:00:00,119000,120700,119000,120200,983
2020.12.31,14:00:00,120100,122200,119900,122100,1574
2021.01.02,10:00:00,122900,122900,121300,121700,227
2021.01.02,11:00:00,121500,122700,121400,122700,1965
2021.01.02,12:00:00,122600,123400,121700,122700,3146
2021.01.02,13:00:00,122900,123000,122500,122700,649
2021.01.02,14:00:00,122700,122800,121500,122500,1688
2021.01.03,10:00:00,123400,124400,123100,124100,1051
2021.01.03,11:00:00,124400,124500,123300,124300,1610
2021.01.03,12:00:00,124300,124600,123900,123900,862
